"","Location","TimeFrame","DataFormat","Child","Unemployment"
"3373","Madison",2004,"Number",650,314
"3374","Madison",2004,"Percent",0.238,0.062
"3375","Madison",2005,"Number",710,287
"3376","Madison",2005,"Percent",0.264,0.058
"3377","Madison",2006,"Number",699,267
"3378","Madison",2006,"Percent",0.258,0.053
"3379","Madison",2007,"Number",687,236
"3380","Madison",2007,"Percent",0.256,0.047
"3381","Madison",2008,"Number",704,266
"3382","Madison",2008,"Percent",0.263,0.053
"3383","Madison",2009,"Number",829,402
"3384","Madison",2009,"Percent",0.302,0.075
"3385","Madison",2010,"Number",900,447
"3386","Madison",2010,"Percent",0.302,0.079
"3387","Madison",2011,"Number",910,452
"3388","Madison",2011,"Percent",0.31,0.081
"3389","Marion",2001,"Number",747,270
"3390","Marion",2001,"Percent",0.308,0.079
"3391","Marion",2002,"Number",747,289
"3392","Marion",2002,"Percent",0.303,0.084
"3393","Marion",2003,"Number",770,310
"3394","Marion",2003,"Percent",0.318,0.083
"3395","Marion",2004,"Number",740,306
"3396","Marion",2004,"Percent",0.316,0.063
"3397","Marion",2005,"Number",866,285
"3398","Marion",2005,"Percent",0.375,0.056
"3399","Marion",2006,"Number",856,275
"3400","Marion",2006,"Percent",0.378,0.054
"3401","Marion",2007,"Number",834,240
"3402","Marion",2007,"Percent",0.386,0.047
"3403","Marion",2008,"Number",705,262
"3404","Marion",2008,"Percent",0.347,0.051
"3405","Marion",2009,"Number",745,540
"3406","Marion",2009,"Percent",0.366,0.105
"3407","Marion",2010,"Number",698,533
"3408","Marion",2010,"Percent",0.354,0.103
"3409","Marion",2011,"Number",653,474
"3410","Marion",2011,"Percent",0.333,0.092
"3411","Martin",2001,"Number",377,78
"3412","Martin",2001,"Percent",0.244,0.041
"3413","Martin",2002,"Number",348,81
"3414","Martin",2002,"Percent",0.232,0.046
"3415","Martin",2003,"Number",340,81
"3416","Martin",2003,"Percent",0.239,0.039
"3417","Martin",2004,"Number",337,120
"3418","Martin",2004,"Percent",0.244,0.053
"3419","Martin",2005,"Number",393,104
"3420","Martin",2005,"Percent",0.288,0.049
"3421","Martin",2006,"Number",365,92
"3422","Martin",2006,"Percent",0.264,0.043
"3423","Martin",2007,"Number",336,77
"3424","Martin",2007,"Percent",0.252,0.036
"3425","Martin",2008,"Number",309,79
"3426","Martin",2008,"Percent",0.237,0.034
"3427","Martin",2009,"Number",330,112
"3428","Martin",2009,"Percent",0.234,0.049
"3429","Martin",2010,"Number",352,128
"3430","Martin",2010,"Percent",0.24,0.057
"3431","Martin",2011,"Number",379,132
"3432","Martin",2011,"Percent",0.256,0.053
"3433","Mason",2001,"Number",232,24
"3434","Mason",2001,"Percent",0.291,0.016
"3435","Mason",2002,"Number",167,39
"3436","Mason",2002,"Percent",0.211,0.023
"3437","Mason",2003,"Number",182,39
"3438","Mason",2003,"Percent",0.239,0.023
"3439","Mason",2004,"Number",155,76
"3440","Mason",2004,"Percent",0.202,0.035
"3441","Mason",2005,"Number",177,65
"3442","Mason",2005,"Percent",0.235,0.027
"3443","Mason",2006,"Number",202,76
"3444","Mason",2006,"Percent",0.277,0.031
"3445","Mason",2007,"Number",188,68
"3446","Mason",2007,"Percent",0.261,0.028
"3447","Mason",2008,"Number",195,73
"3448","Mason",2008,"Percent",0.269,0.03
"3449","Mason",2009,"Number",241,122
"3450","Mason",2009,"Percent",0.289,0.051
"3451","Mason",2010,"Number",261,122
"3452","Mason",2010,"Percent",0.306,0.051
"3453","Mason",2011,"Number",243,117
"3454","Mason",2011,"Percent",0.301,0.049
"3455","Matagorda",2001,"Number",2943,1682
"3456","Matagorda",2001,"Percent",0.264,0.108
"3457","Matagorda",2002,"Number",2677,1856
"3458","Matagorda",2002,"Percent",0.24,0.126
"3459","Matagorda",2003,"Number",2831,2172
"3460","Matagorda",2003,"Percent",0.261,0.144
"3461","Matagorda",2004,"Number",2790,1666
"3462","Matagorda",2004,"Percent",0.262,0.097
"3463","Matagorda",2005,"Number",3028,1364
"3464","Matagorda",2005,"Percent",0.289,0.082
"3465","Matagorda",2006,"Number",3468,1160
"3466","Matagorda",2006,"Percent",0.335,0.072
"3467","Matagorda",2007,"Number",2997,999
"3468","Matagorda",2007,"Percent",0.303,0.06
"3469","Matagorda",2008,"Number",2647,1186
"3470","Matagorda",2008,"Percent",0.27,0.07
"3471","Matagorda",2009,"Number",2905,1821
"3472","Matagorda",2009,"Percent",0.29,0.103
"3473","Matagorda",2010,"Number",2720,2073
"3474","Matagorda",2010,"Percent",0.284,0.113
"3475","Matagorda",2011,"Number",2787,2085
"3476","Matagorda",2011,"Percent",0.295,0.116
"3477","Maverick",2001,"Number",8392,4346
"3478","Maverick",2001,"Percent",0.47,0.233
"3479","Maverick",2002,"Number",7950,4741
"3480","Maverick",2002,"Percent",0.432,0.256
"3481","Maverick",2003,"Number",7526,4706
"3482","Maverick",2003,"Percent",0.421,0.227
"3483","Maverick",2004,"Number",7079,2850
"3484","Maverick",2004,"Percent",0.391,0.152
"3485","Maverick",2005,"Number",6985,2566
"3486","Maverick",2005,"Percent",0.392,0.133
"3487","Maverick",2006,"Number",8535,2563
"3488","Maverick",2006,"Percent",0.469,0.13
"3489","Maverick",2007,"Number",7160,2265
"3490","Maverick",2007,"Percent",0.405,0.113
"3491","Maverick",2008,"Number",6386,2281
"3492","Maverick",2008,"Percent",0.36,0.11
"3493","Maverick",2009,"Number",7704,3319
"3494","Maverick",2009,"Percent",0.408,0.144
"3495","Maverick",2010,"Number",9705,3535
"3496","Maverick",2010,"Percent",0.532,0.152
"3497","Maverick",2011,"Number",7801,3411
"3498","Maverick",2011,"Percent",0.428,0.142
"3499","McCulloch",2001,"Number",685,203
"3500","McCulloch",2001,"Percent",0.338,0.058
"3501","McCulloch",2002,"Number",635,152
"3502","McCulloch",2002,"Percent",0.313,0.043
"3503","McCulloch",2003,"Number",656,153
"3504","McCulloch",2003,"Percent",0.319,0.04
"3505","McCulloch",2004,"Number",617,247
"3506","McCulloch",2004,"Percent",0.307,0.064
"3507","McCulloch",2005,"Number",698,192
"3508","McCulloch",2005,"Percent",0.353,0.051
"3509","McCulloch",2006,"Number",687,172
"3510","McCulloch",2006,"Percent",0.354,0.046
"3511","McCulloch",2007,"Number",642,149
"3512","McCulloch",2007,"Percent",0.344,0.039
"3513","McCulloch",2008,"Number",693,160
"3514","McCulloch",2008,"Percent",0.372,0.041
"3515","McCulloch",2009,"Number",684,317
"3516","McCulloch",2009,"Percent",0.338,0.081
"3517","McCulloch",2010,"Number",741,282
"3518","McCulloch",2010,"Percent",0.378,0.071
"3519","McCulloch",2011,"Number",742,258
"3520","McCulloch",2011,"Percent",0.374,0.059
"3521","McLennan",2001,"Number",13045,3938
"3522","McLennan",2001,"Percent",0.231,0.031
"3523","McLennan",2002,"Number",13157,4843
"3524","McLennan",2002,"Percent",0.229,0.032
"3525","McLennan",2003,"Number",14195,5398
"3526","McLennan",2003,"Percent",0.247,0.043
"3527","McLennan",2004,"Number",14262,5861
"3528","McLennan",2004,"Percent",0.248,0.053
"3529","McLennan",2005,"Number",13684,5447
"3530","McLennan",2005,"Percent",0.241,0.048
"3531","McLennan",2006,"Number",13451,5484
"3532","McLennan",2006,"Percent",0.238,0.048
"3533","McLennan",2007,"Number",14460,4773
"3534","McLennan",2007,"Percent",0.253,0.042
"3535","McLennan",2008,"Number",14478,5081
"3536","McLennan",2008,"Percent",0.251,0.046
"3537","McLennan",2009,"Number",15764,7626
"3538","McLennan",2009,"Percent",0.271,0.067
"3539","McLennan",2010,"Number",17173,8507
"3540","McLennan",2010,"Percent",0.294,0.074
"3541","McLennan",2011,"Number",19795,8601
"3542","McLennan",2011,"Percent",0.339,0.074
"3543","McMullen",2001,"Number",29,9
"3544","McMullen",2001,"Percent",0.159,0.039
"3545","McMullen",2002,"Number",17,9
"3546","McMullen",2002,"Percent",0.096,0.047
"3547","McMullen",2003,"Number",31,14
"3548","McMullen",2003,"Percent",0.184,0.051
"3549","McMullen",2004,"Number",29,19
"3550","McMullen",2004,"Percent",0.184,0.044
"3551","McMullen",2005,"Number",35,20
"3552","McMullen",2005,"Percent",0.22,0.052
"3553","McMullen",2006,"Number",35,20
"3554","McMullen",2006,"Percent",0.227,0.06
"3555","McMullen",2007,"Number",31,18
"3556","McMullen",2007,"Percent",0.214,0.054
"3557","McMullen",2008,"Number",25,20
"3558","McMullen",2008,"Percent",0.182,0.056
"3559","McMullen",2009,"Number",22,26
"3560","McMullen",2009,"Percent",0.172,0.072
"3561","McMullen",2010,"Number",23,25
"3562","McMullen",2010,"Percent",0.192,0.067
"3563","McMullen",2011,"Number",20,21
"3564","McMullen",2011,"Percent",0.182,0.038
"3565","Medina",2001,"Number",2369,676
"3566","Medina",2001,"Percent",0.208,0.043
"3567","Medina",2002,"Number",2344,786
"3568","Medina",2002,"Percent",0.204,0.05
"3569","Medina",2003,"Number",2571,878
"3570","Medina",2003,"Percent",0.229,0.053
"3571","Medina",2004,"Number",2498,1058
"3572","Medina",2004,"Percent",0.222,0.055
"3573","Medina",2005,"Number",2752,920
"3574","Medina",2005,"Percent",0.248,0.047
"3575","Medina",2006,"Number",2529,926
"3576","Medina",2006,"Percent",0.227,0.046
"3577","Medina",2007,"Number",2282,836
"3578","Medina",2007,"Percent",0.203,0.042
"3579","Medina",2008,"Number",2747,1010
"3580","Medina",2008,"Percent",0.245,0.051
"3581","Medina",2009,"Number",2767,1349
"3582","Medina",2009,"Percent",0.243,0.067
"3583","Medina",2010,"Number",3174,1502
"3584","Medina",2010,"Percent",0.271,0.074
"3585","Medina",2011,"Number",2975,1535
"3586","Medina",2011,"Percent",0.258,0.074
"3587","Menard",2001,"Number",200,38
"3588","Menard",2001,"Percent",0.373,0.04
"3589","Menard",2002,"Number",171,37
"3590","Menard",2002,"Percent",0.329,0.039
"3591","Menard",2003,"Number",160,45
"3592","Menard",2003,"Percent",0.347,0.049
"3593","Menard",2004,"Number",147,64
"3594","Menard",2004,"Percent",0.347,0.056
"3595","Menard",2005,"Number",170,51
"3596","Menard",2005,"Percent",0.407,0.046
"3597","Menard",2006,"Number",168,46
"3598","Menard",2006,"Percent",0.409,0.043
"3599","Menard",2007,"Number",141,40
"3600","Menard",2007,"Percent",0.376,0.036
"3601","Menard",2008,"Number",140,47
"3602","Menard",2008,"Percent",0.38,0.044
"3603","Menard",2009,"Number",153,76
"3604","Menard",2009,"Percent",0.381,0.068
"3605","Menard",2010,"Number",183,74
"3606","Menard",2010,"Percent",0.409,0.07
"3607","Menard",2011,"Number",167,69
"3608","Menard",2011,"Percent",0.394,0.07
"3609","Midland",2001,"Number",6938,2047
"3610","Midland",2001,"Percent",0.202,0.034
"3611","Midland",2002,"Number",7117,2820
"3612","Midland",2002,"Percent",0.207,0.045
"3613","Midland",2003,"Number",7601,2886
"3614","Midland",2003,"Percent",0.222,0.045
"3615","Midland",2004,"Number",7234,2907
"3616","Midland",2004,"Percent",0.212,0.045
"3617","Midland",2005,"Number",7372,2507
"3618","Midland",2005,"Percent",0.219,0.037
"3619","Midland",2006,"Number",6959,2384
"3620","Midland",2006,"Percent",0.204,0.034
"3621","Midland",2007,"Number",6722,2087
"3622","Midland",2007,"Percent",0.192,0.029
"3623","Midland",2008,"Number",5426,2152
"3624","Midland",2008,"Percent",0.151,0.029
"3625","Midland",2009,"Number",6492,4211
"3626","Midland",2009,"Percent",0.177,0.056
"3627","Midland",2010,"Number",8263,4076
"3628","Midland",2010,"Percent",0.223,0.053
"3629","Midland",2011,"Number",7143,3689
"3630","Midland",2011,"Percent",0.188,0.044
"3631","Milam",2001,"Number",1526,420
"3632","Milam",2001,"Percent",0.228,0.044
"3633","Milam",2002,"Number",1560,634
"3634","Milam",2002,"Percent",0.235,0.065
"3635","Milam",2003,"Number",1658,693
"3636","Milam",2003,"Percent",0.251,0.07
"3637","Milam",2004,"Number",1599,694
"3638","Milam",2004,"Percent",0.245,0.059
"3639","Milam",2005,"Number",1722,606
"3640","Milam",2005,"Percent",0.268,0.049
"3641","Milam",2006,"Number",1759,578
"3642","Milam",2006,"Percent",0.271,0.048
"3643","Milam",2007,"Number",1677,527
"3644","Milam",2007,"Percent",0.269,0.042
"3645","Milam",2008,"Number",1582,671
"3646","Milam",2008,"Percent",0.254,0.055
"3647","Milam",2009,"Number",1811,1278
"3648","Milam",2009,"Percent",0.28,0.111
"3649","Milam",2010,"Number",1888,1171
"3650","Milam",2010,"Percent",0.298,0.104
"3651","Milam",2011,"Number",2018,1072
"3652","Milam",2011,"Percent",0.318,0.096
"3653","Mills",2001,"Number",310,34
"3654","Mills",2001,"Percent",0.268,0.014
"3655","Mills",2002,"Number",276,54
"3656","Mills",2002,"Percent",0.243,0.023
"3657","Mills",2003,"Number",263,51
"3658","Mills",2003,"Percent",0.242,0.02
"3659","Mills",2004,"Number",271,110
"3660","Mills",2004,"Percent",0.243,0.04
"3661","Mills",2005,"Number",326,95
"3662","Mills",2005,"Percent",0.306,0.037
"3663","Mills",2006,"Number",293,103
"3664","Mills",2006,"Percent",0.277,0.042
"3665","Mills",2007,"Number",283,90
"3666","Mills",2007,"Percent",0.282,0.039
"3667","Mills",2008,"Number",291,94
"3668","Mills",2008,"Percent",0.293,0.04
"3669","Mills",2009,"Number",316,134
"3670","Mills",2009,"Percent",0.306,0.054
"3671","Mills",2010,"Number",315,144
"3672","Mills",2010,"Percent",0.278,0.06
"3673","Mills",2011,"Number",306,143
"3674","Mills",2011,"Percent",0.29,0.061
"3675","Mitchell",2001,"Number",429,124
"3676","Mitchell",2001,"Percent",0.243,0.038
"3677","Mitchell",2002,"Number",429,168
"3678","Mitchell",2002,"Percent",0.251,0.053
"3679","Mitchell",2003,"Number",451,163
"3680","Mitchell",2003,"Percent",0.263,0.049
"3681","Mitchell",2004,"Number",449,244
"3682","Mitchell",2004,"Percent",0.257,0.072
"3683","Mitchell",2005,"Number",517,209
"3684","Mitchell",2005,"Percent",0.3,0.062
"3685","Mitchell",2006,"Number",516,208
"3686","Mitchell",2006,"Percent",0.314,0.062
"3687","Mitchell",2007,"Number",450,175
"3688","Mitchell",2007,"Percent",0.274,0.053
"3689","Mitchell",2008,"Number",446,184
"3690","Mitchell",2008,"Percent",0.273,0.054
"3691","Mitchell",2009,"Number",440,299
"3692","Mitchell",2009,"Percent",0.25,0.086
"3693","Mitchell",2010,"Number",509,309
"3694","Mitchell",2010,"Percent",0.283,0.086
"3695","Mitchell",2011,"Number",504,280
"3696","Mitchell",2011,"Percent",0.279,0.078
"3697","Montague",2001,"Number",913,305
"3698","Montague",2001,"Percent",0.201,0.045
"3699","Montague",2002,"Number",919,436
"3700","Montague",2002,"Percent",0.2,0.063
"3701","Montague",2003,"Number",968,470
"3702","Montague",2003,"Percent",0.213,0.063
"3703","Montague",2004,"Number",896,501
"3704","Montague",2004,"Percent",0.197,0.052
"3705","Montague",2005,"Number",960,425
"3706","Montague",2005,"Percent",0.214,0.043
"3707","Montague",2006,"Number",898,421
"3708","Montague",2006,"Percent",0.201,0.042
"3709","Montague",2007,"Number",949,376
"3710","Montague",2007,"Percent",0.213,0.036
"3711","Montague",2008,"Number",904,390
"3712","Montague",2008,"Percent",0.202,0.037
"3713","Montague",2009,"Number",977,776
"3714","Montague",2009,"Percent",0.215,0.072
"3715","Montague",2010,"Number",1100,753
"3716","Montague",2010,"Percent",0.248,0.072
"3717","Montague",2011,"Number",1117,640
"3718","Montague",2011,"Percent",0.25,0.059
"3719","Montgomery",2001,"Number",12430,4907
"3720","Montgomery",2001,"Percent",0.133,0.033
"3721","Montgomery",2002,"Number",12544,7146
"3722","Montgomery",2002,"Percent",0.129,0.046
"3723","Montgomery",2003,"Number",14167,8577
"3724","Montgomery",2003,"Percent",0.142,0.054
"3725","Montgomery",2004,"Number",14547,9020
"3726","Montgomery",2004,"Percent",0.143,0.051
"3727","Montgomery",2005,"Number",15434,8074
"3728","Montgomery",2005,"Percent",0.154,0.043
"3729","Montgomery",2006,"Number",15661,8577
"3730","Montgomery",2006,"Percent",0.151,0.044
"3731","Montgomery",2007,"Number",15464,7880
"3732","Montgomery",2007,"Percent",0.139,0.039
"3733","Montgomery",2008,"Number",15263,8973
"3734","Montgomery",2008,"Percent",0.132,0.043
"3735","Montgomery",2009,"Number",18650,15157
"3736","Montgomery",2009,"Percent",0.152,0.07
"3737","Montgomery",2010,"Number",20093,16968
"3738","Montgomery",2010,"Percent",0.16,0.076
"3739","Montgomery",2011,"Number",25492,16571
"3740","Montgomery",2011,"Percent",0.2,0.072
"3741","Moore",2001,"Number",1194,261
"3742","Moore",2001,"Percent",0.177,0.028
"3743","Moore",2002,"Number",1105,338
"3744","Moore",2002,"Percent",0.162,0.036
"3745","Moore",2003,"Number",1279,437
"3746","Moore",2003,"Percent",0.188,0.046
"3747","Moore",2004,"Number",1278,478
"3748","Moore",2004,"Percent",0.187,0.046
"3749","Moore",2005,"Number",1340,422
"3750","Moore",2005,"Percent",0.199,0.041
"3751","Moore",2006,"Number",1405,364
"3752","Moore",2006,"Percent",0.203,0.035
"3753","Moore",2007,"Number",1196,325
"3754","Moore",2007,"Percent",0.181,0.031
"3755","Moore",2008,"Number",1318,350
"3756","Moore",2008,"Percent",0.199,0.031
"3757","Moore",2009,"Number",1303,541
"3758","Moore",2009,"Percent",0.187,0.047
"3759","Moore",2010,"Number",1612,580
"3760","Moore",2010,"Percent",0.232,0.049
"3761","Moore",2011,"Number",1678,572
"3762","Moore",2011,"Percent",0.241,0.047
"3763","Morris",2001,"Number",826,421
"3764","Morris",2001,"Percent",0.254,0.068
"3765","Morris",2002,"Number",777,617
"3766","Morris",2002,"Percent",0.243,0.098
"3767","Morris",2003,"Number",812,561
"3768","Morris",2003,"Percent",0.265,0.088
"3769","Morris",2004,"Number",761,456
"3770","Morris",2004,"Percent",0.248,0.077
"3771","Morris",2005,"Number",899,370
"3772","Morris",2005,"Percent",0.297,0.06
"3773","Morris",2006,"Number",863,342
"3774","Morris",2006,"Percent",0.292,0.055
"3775","Morris",2007,"Number",774,322
"3776","Morris",2007,"Percent",0.26,0.052
"3777","Morris",2008,"Number",778,378
"3778","Morris",2008,"Percent",0.269,0.062
"3779","Morris",2009,"Number",937,928
"3780","Morris",2009,"Percent",0.302,0.149
"3781","Morris",2010,"Number",943,787
"3782","Morris",2010,"Percent",0.317,0.13
"3783","Morris",2011,"Number",898,715
"3784","Morris",2011,"Percent",0.307,0.115
"3785","Motley",2001,"Number",81,10
"3786","Motley",2001,"Percent",0.263,0.017
"3787","Motley",2002,"Number",62,11
"3788","Motley",2002,"Percent",0.203,0.016
"3789","Motley",2003,"Number",69,11
"3790","Motley",2003,"Percent",0.236,0.017
"3791","Motley",2004,"Number",67,33
"3792","Motley",2004,"Percent",0.234,0.047
"3793","Motley",2005,"Number",90,28
"3794","Motley",2005,"Percent",0.317,0.041
"3795","Motley",2006,"Number",69,27
"3796","Motley",2006,"Percent",0.253,0.042
"3797","Motley",2007,"Number",76,28
"3798","Motley",2007,"Percent",0.287,0.04
"3799","Motley",2008,"Number",76,31
"3800","Motley",2008,"Percent",0.293,0.041
"3801","Motley",2009,"Number",86,37
"3802","Motley",2009,"Percent",0.314,0.054
"3803","Motley",2010,"Number",67,40
"3804","Motley",2010,"Percent",0.252,0.056
"3805","Motley",2011,"Number",68,40
"3806","Motley",2011,"Percent",0.272,0.06
"3807","Nacogdoches",2001,"Number",3587,928
"3808","Nacogdoches",2001,"Percent",0.254,0.035
"3809","Nacogdoches",2002,"Number",3420,1107
"3810","Nacogdoches",2002,"Percent",0.241,0.043
"3811","Nacogdoches",2003,"Number",3739,1264
"3812","Nacogdoches",2003,"Percent",0.258,0.047
"3813","Nacogdoches",2004,"Number",3699,1704
"3814","Nacogdoches",2004,"Percent",0.258,0.054
"3815","Nacogdoches",2005,"Number",3389,1568
"3816","Nacogdoches",2005,"Percent",0.24,0.05
"3817","Nacogdoches",2006,"Number",4341,1499
"3818","Nacogdoches",2006,"Percent",0.297,0.048
"3819","Nacogdoches",2007,"Number",4081,1264
"3820","Nacogdoches",2007,"Percent",0.274,0.042
"3821","Nacogdoches",2008,"Number",4097,1357
"3822","Nacogdoches",2008,"Percent",0.272,0.044
"3823","Nacogdoches",2009,"Number",4765,2032
"3824","Nacogdoches",2009,"Percent",0.316,0.064
"3825","Nacogdoches",2010,"Number",4959,2203
"3826","Nacogdoches",2010,"Percent",0.333,0.069
"3827","Nacogdoches",2011,"Number",4898,2169
"3828","Nacogdoches",2011,"Percent",0.326,0.068
"3829","Navarro",2001,"Number",2899,1065
"3830","Navarro",2001,"Percent",0.231,0.05
"3831","Navarro",2002,"Number",2859,1427
"3832","Navarro",2002,"Percent",0.225,0.064
"3833","Navarro",2003,"Number",3114,1660
"3834","Navarro",2003,"Percent",0.245,0.075
"3835","Navarro",2004,"Number",3061,1392
"3836","Navarro",2004,"Percent",0.24,0.065
"3837","Navarro",2005,"Number",3766,1179
"3838","Navarro",2005,"Percent",0.301,0.054
"3839","Navarro",2006,"Number",3146,1196
"3840","Navarro",2006,"Percent",0.254,0.056
"3841","Navarro",2007,"Number",3520,1037
"3842","Navarro",2007,"Percent",0.282,0.05
"3843","Navarro",2008,"Number",3327,1176
"3844","Navarro",2008,"Percent",0.268,0.056
"3845","Navarro",2009,"Number",3848,1710
"3846","Navarro",2009,"Percent",0.296,0.08
"3847","Navarro",2010,"Number",4169,1980
"3848","Navarro",2010,"Percent",0.331,0.091
"3849","Navarro",2011,"Number",3663,1944
"3850","Navarro",2011,"Percent",0.288,0.088
"3851","Newton",2001,"Number",956,701
"3852","Newton",2001,"Percent",0.258,0.126
"3853","Newton",2002,"Number",943,826
"3854","Newton",2002,"Percent",0.26,0.143
"3855","Newton",2003,"Number",992,851
"3856","Newton",2003,"Percent",0.291,0.148
"3857","Newton",2004,"Number",967,660
