"","Location","TimeFrame","DataFormat","Child","Unemployment"
"5612","Val Verde",2009,"Percent",0.338,0.093
"5613","Val Verde",2010,"Number",5719,1933
"5614","Val Verde",2010,"Percent",0.398,0.091
"5615","Val Verde",2011,"Number",4599,1895
"5616","Val Verde",2011,"Percent",0.323,0.09
"5617","Van Zandt",2000,"Number",2546,618
"5618","Van Zandt",2000,"Percent",0.208,0.03
"5619","Van Zandt",2001,"Number",2490,757
"5620","Van Zandt",2001,"Percent",0.201,0.037
"5621","Van Zandt",2002,"Number",2364,1142
"5622","Van Zandt",2002,"Percent",0.191,0.052
"5623","Van Zandt",2003,"Number",2511,1201
"5624","Van Zandt",2003,"Percent",0.2,0.051
"5625","Van Zandt",2004,"Number",2438,1332
"5626","Van Zandt",2004,"Percent",0.196,0.053
"5627","Van Zandt",2005,"Number",3264,1209
"5628","Van Zandt",2005,"Percent",0.266,0.047
"5629","Van Zandt",2006,"Number",2492,1183
"5630","Van Zandt",2006,"Percent",0.204,0.046
"5631","Van Zandt",2007,"Number",2421,1024
"5632","Van Zandt",2007,"Percent",0.202,0.04
"5633","Van Zandt",2008,"Number",2568,1147
"5634","Van Zandt",2008,"Percent",0.216,0.044
"5635","Van Zandt",2009,"Number",2623,1840
"5636","Van Zandt",2009,"Percent",0.218,0.07
"5637","Van Zandt",2010,"Number",2913,1978
"5638","Van Zandt",2010,"Percent",0.236,0.076
"5639","Van Zandt",2011,"Number",3309,1927
"5640","Van Zandt",2011,"Percent",0.267,0.074
"5641","Victoria",2000,"Number",4874,1533
"5642","Victoria",2000,"Percent",0.203,0.035
"5643","Victoria",2001,"Number",5073,1766
"5644","Victoria",2001,"Percent",0.21,0.04
"5645","Victoria",2002,"Number",5142,2360
"5646","Victoria",2002,"Percent",0.213,0.052
"5647","Victoria",2003,"Number",5327,2359
"5648","Victoria",2003,"Percent",0.225,0.052
"5649","Victoria",2004,"Number",5448,2367
"5650","Victoria",2004,"Percent",0.231,0.054
"5651","Victoria",2005,"Number",5114,2043
"5652","Victoria",2005,"Percent",0.22,0.046
"5653","Victoria",2006,"Number",5888,1859
"5654","Victoria",2006,"Percent",0.253,0.041
"5655","Victoria",2007,"Number",5740,1572
"5656","Victoria",2007,"Percent",0.249,0.035
"5657","Victoria",2008,"Number",5260,1751
"5658","Victoria",2008,"Percent",0.228,0.039
"5659","Victoria",2009,"Number",5101,3201
"5660","Victoria",2009,"Percent",0.216,0.071
"5661","Victoria",2010,"Number",6336,3366
"5662","Victoria",2010,"Percent",0.28,0.073
"5663","Victoria",2011,"Number",6657,2999
"5664","Victoria",2011,"Percent",0.293,0.064
"5665","Walker",2000,"Number",2245,451
"5666","Walker",2000,"Percent",0.209,0.02
"5667","Walker",2001,"Number",2244,618
"5668","Walker",2001,"Percent",0.209,0.027
"5669","Walker",2002,"Number",2106,640
"5670","Walker",2002,"Percent",0.194,0.028
"5671","Walker",2003,"Number",2352,803
"5672","Walker",2003,"Percent",0.219,0.033
"5673","Walker",2004,"Number",2352,1497
"5674","Walker",2004,"Percent",0.224,0.057
"5675","Walker",2005,"Number",2313,1335
"5676","Walker",2005,"Percent",0.226,0.052
"5677","Walker",2006,"Number",2451,1444
"5678","Walker",2006,"Percent",0.24,0.055
"5679","Walker",2007,"Number",2501,1251
"5680","Walker",2007,"Percent",0.243,0.048
"5681","Walker",2008,"Number",2327,1390
"5682","Walker",2008,"Percent",0.224,0.053
"5683","Walker",2009,"Number",2485,1963
"5684","Walker",2009,"Percent",0.249,0.07
"5685","Walker",2010,"Number",2987,2138
"5686","Walker",2010,"Percent",0.27,0.076
"5687","Walker",2011,"Number",3050,2173
"5688","Walker",2011,"Percent",0.282,0.078
"5689","Waller",2000,"Number",1863,652
"5690","Waller",2000,"Percent",0.22,0.05
"5691","Waller",2001,"Number",1780,609
"5692","Waller",2001,"Percent",0.207,0.046
"5693","Waller",2002,"Number",1722,887
"5694","Waller",2002,"Percent",0.196,0.059
"5695","Waller",2003,"Number",1937,1033
"5696","Waller",2003,"Percent",0.222,0.068
"5697","Waller",2004,"Number",1968,1039
"5698","Waller",2004,"Percent",0.228,0.064
"5699","Waller",2005,"Number",1910,901
"5700","Waller",2005,"Percent",0.225,0.055
"5701","Waller",2006,"Number",2618,857
"5702","Waller",2006,"Percent",0.304,0.052
"5703","Waller",2007,"Number",2369,735
"5704","Waller",2007,"Percent",0.265,0.046
"5705","Waller",2008,"Number",1876,825
"5706","Waller",2008,"Percent",0.211,0.05
"5707","Waller",2009,"Number",2182,1368
"5708","Waller",2009,"Percent",0.237,0.082
"5709","Waller",2010,"Number",2975,1494
"5710","Waller",2010,"Percent",0.281,0.089
"5711","Waller",2011,"Number",2818,1651
"5712","Waller",2011,"Percent",0.26,0.082
"5713","Ward",2000,"Number",730,321
"5714","Ward",2000,"Percent",0.247,0.082
"5715","Ward",2001,"Number",612,240
"5716","Ward",2001,"Percent",0.215,0.062
"5717","Ward",2002,"Number",645,327
"5718","Ward",2002,"Percent",0.232,0.088
"5719","Ward",2003,"Number",658,293
"5720","Ward",2003,"Percent",0.24,0.077
"5721","Ward",2004,"Number",629,305
"5722","Ward",2004,"Percent",0.24,0.07
"5723","Ward",2005,"Number",683,258
"5724","Ward",2005,"Percent",0.265,0.057
"5725","Ward",2006,"Number",668,228
"5726","Ward",2006,"Percent",0.252,0.048
"5727","Ward",2007,"Number",582,187
"5728","Ward",2007,"Percent",0.226,0.038
"5729","Ward",2008,"Number",618,198
"5730","Ward",2008,"Percent",0.231,0.039
"5731","Ward",2009,"Number",680,453
"5732","Ward",2009,"Percent",0.227,0.089
"5733","Ward",2010,"Number",779,401
"5734","Ward",2010,"Percent",0.274,0.08
"5735","Ward",2011,"Number",684,329
"5736","Ward",2011,"Percent",0.237,0.062
"5737","Washington",2000,"Number",1260,350
"5738","Washington",2000,"Percent",0.171,0.023
"5739","Washington",2001,"Number",1255,291
"5740","Washington",2001,"Percent",0.17,0.02
"5741","Washington",2002,"Number",1201,425
"5742","Washington",2002,"Percent",0.163,0.027
"5743","Washington",2003,"Number",1347,571
"5744","Washington",2003,"Percent",0.183,0.036
"5745","Washington",2004,"Number",1345,781
"5746","Washington",2004,"Percent",0.18,0.049
"5747","Washington",2005,"Number",1531,694
"5748","Washington",2005,"Percent",0.209,0.043
"5749","Washington",2006,"Number",1485,697
"5750","Washington",2006,"Percent",0.205,0.043
"5751","Washington",2007,"Number",1262,608
"5752","Washington",2007,"Percent",0.175,0.038
"5753","Washington",2008,"Number",1289,662
"5754","Washington",2008,"Percent",0.18,0.041
"5755","Washington",2009,"Number",1441,1040
"5756","Washington",2009,"Percent",0.194,0.061
"5757","Washington",2010,"Number",1716,1101
"5758","Washington",2010,"Percent",0.233,0.064
"5759","Washington",2011,"Number",1586,1051
"5760","Washington",2011,"Percent",0.218,0.06
"5761","Webb",2000,"Number",26696,5175
"5762","Webb",2000,"Percent",0.367,0.07
"5763","Webb",2001,"Number",29097,5319
"5764","Webb",2001,"Percent",0.383,0.071
"5765","Webb",2002,"Number",29303,5881
"5766","Webb",2002,"Percent",0.368,0.076
"5767","Webb",2003,"Number",29663,6177
"5768","Webb",2003,"Percent",0.365,0.073
"5769","Webb",2004,"Number",30131,5700
"5770","Webb",2004,"Percent",0.361,0.068
"5771","Webb",2005,"Number",33122,5122
"5772","Webb",2005,"Percent",0.403,0.059
"5773","Webb",2006,"Number",33399,4840
"5774","Webb",2006,"Percent",0.39,0.054
"5775","Webb",2007,"Number",35730,4248
"5776","Webb",2007,"Percent",0.415,0.048
"5777","Webb",2008,"Number",31072,4981
"5778","Webb",2008,"Percent",0.354,0.054
"5779","Webb",2009,"Number",38285,8176
"5780","Webb",2009,"Percent",0.425,0.087
"5781","Webb",2010,"Number",36612,8273
"5782","Webb",2010,"Percent",0.417,0.086
"5783","Webb",2011,"Number",38893,8111
"5784","Webb",2011,"Percent",0.439,0.081
"5785","Wharton",2000,"Number",2455,895
"5786","Wharton",2000,"Percent",0.213,0.047
"5787","Wharton",2001,"Number",2393,908
"5788","Wharton",2001,"Percent",0.21,0.048
"5789","Wharton",2002,"Number",2182,1178
"5790","Wharton",2002,"Percent",0.193,0.062
"5791","Wharton",2003,"Number",2396,1353
"5792","Wharton",2003,"Percent",0.212,0.069
"5793","Wharton",2004,"Number",2376,1262
"5794","Wharton",2004,"Percent",0.21,0.059
"5795","Wharton",2005,"Number",2442,1079
"5796","Wharton",2005,"Percent",0.219,0.051
"5797","Wharton",2006,"Number",2539,1015
"5798","Wharton",2006,"Percent",0.228,0.049
"5799","Wharton",2007,"Number",2348,880
"5800","Wharton",2007,"Percent",0.218,0.043
"5801","Wharton",2008,"Number",2514,940
"5802","Wharton",2008,"Percent",0.236,0.045
"5803","Wharton",2009,"Number",2673,1506
"5804","Wharton",2009,"Percent",0.241,0.07
"5805","Wharton",2010,"Number",2913,1829
"5806","Wharton",2010,"Percent",0.266,0.086
"5807","Wharton",2011,"Number",2940,1792
"5808","Wharton",2011,"Percent",0.271,0.083
"5809","Wheeler",2000,"Number",281,93
"5810","Wheeler",2000,"Percent",0.222,0.035
"5811","Wheeler",2001,"Number",253,79
"5812","Wheeler",2001,"Percent",0.213,0.03
"5813","Wheeler",2002,"Number",250,91
"5814","Wheeler",2002,"Percent",0.226,0.034
"5815","Wheeler",2003,"Number",224,65
"5816","Wheeler",2003,"Percent",0.198,0.026
"5817","Wheeler",2004,"Number",180,113
"5818","Wheeler",2004,"Percent",0.163,0.041
"5819","Wheeler",2005,"Number",205,111
"5820","Wheeler",2005,"Percent",0.188,0.041
"5821","Wheeler",2006,"Number",207,96
"5822","Wheeler",2006,"Percent",0.185,0.035
"5823","Wheeler",2007,"Number",189,80
"5824","Wheeler",2007,"Percent",0.168,0.026
"5825","Wheeler",2008,"Number",192,84
"5826","Wheeler",2008,"Percent",0.169,0.025
"5827","Wheeler",2009,"Number",208,184
"5828","Wheeler",2009,"Percent",0.159,0.057
"5829","Wheeler",2010,"Number",288,153
"5830","Wheeler",2010,"Percent",0.211,0.047
"5831","Wheeler",2011,"Number",291,141
"5832","Wheeler",2011,"Percent",0.213,0.04
"5833","Wichita",2000,"Number",6027,2427
"5834","Wichita",2000,"Percent",0.187,0.041
"5835","Wichita",2001,"Number",5714,2105
"5836","Wichita",2001,"Percent",0.178,0.036
"5837","Wichita",2002,"Number",6036,3171
"5838","Wichita",2002,"Percent",0.187,0.053
"5839","Wichita",2003,"Number",6744,3093
"5840","Wichita",2003,"Percent",0.211,0.051
"5841","Wichita",2004,"Number",6675,3398
"5842","Wichita",2004,"Percent",0.212,0.054
"5843","Wichita",2005,"Number",6308,3039
"5844","Wichita",2005,"Percent",0.204,0.048
"5845","Wichita",2006,"Number",7044,2852
"5846","Wichita",2006,"Percent",0.225,0.045
"5847","Wichita",2007,"Number",6638,2600
"5848","Wichita",2007,"Percent",0.212,0.042
"5849","Wichita",2008,"Number",5877,3062
"5850","Wichita",2008,"Percent",0.187,0.05
"5851","Wichita",2009,"Number",6301,4701
"5852","Wichita",2009,"Percent",0.209,0.076
"5853","Wichita",2010,"Number",6865,4938
"5854","Wichita",2010,"Percent",0.229,0.08
"5855","Wichita",2011,"Number",7315,4535
"5856","Wichita",2011,"Percent",0.249,0.073
"5857","Wilbarger",2000,"Number",803,186
"5858","Wilbarger",2000,"Percent",0.219,0.026
"5859","Wilbarger",2001,"Number",771,179
"5860","Wilbarger",2001,"Percent",0.211,0.024
"5861","Wilbarger",2002,"Number",802,250
"5862","Wilbarger",2002,"Percent",0.22,0.034
"5863","Wilbarger",2003,"Number",861,267
"5864","Wilbarger",2003,"Percent",0.24,0.036
"5865","Wilbarger",2004,"Number",819,340
"5866","Wilbarger",2004,"Percent",0.225,0.054
"5867","Wilbarger",2005,"Number",1006,299
"5868","Wilbarger",2005,"Percent",0.281,0.04
"5869","Wilbarger",2006,"Number",1045,284
"5870","Wilbarger",2006,"Percent",0.292,0.036
"5871","Wilbarger",2007,"Number",863,270
"5872","Wilbarger",2007,"Percent",0.243,0.035
"5873","Wilbarger",2008,"Number",857,282
"5874","Wilbarger",2008,"Percent",0.245,0.037
"5875","Wilbarger",2009,"Number",904,389
"5876","Wilbarger",2009,"Percent",0.26,0.049
"5877","Wilbarger",2010,"Number",866,485
"5878","Wilbarger",2010,"Percent",0.256,0.061
"5879","Wilbarger",2011,"Number",914,443
"5880","Wilbarger",2011,"Percent",0.272,0.056
"5881","Willacy",2000,"Number",2733,1020
"5882","Willacy",2000,"Percent",0.444,0.157
"5883","Willacy",2001,"Number",2781,1018
"5884","Willacy",2001,"Percent",0.443,0.164
"5885","Willacy",2002,"Number",2713,1112
"5886","Willacy",2002,"Percent",0.428,0.181
"5887","Willacy",2003,"Number",2625,1083
"5888","Willacy",2003,"Percent",0.422,0.168
"5889","Willacy",2004,"Number",2479,873
"5890","Willacy",2004,"Percent",0.395,0.119
"5891","Willacy",2005,"Number",3220,734
"5892","Willacy",2005,"Percent",0.521,0.096
"5893","Willacy",2006,"Number",2877,711
"5894","Willacy",2006,"Percent",0.46,0.092
"5895","Willacy",2007,"Number",3001,615
"5896","Willacy",2007,"Percent",0.495,0.081
"5897","Willacy",2008,"Number",2517,706
"5898","Willacy",2008,"Percent",0.416,0.09
"5899","Willacy",2009,"Number",2901,1021
"5900","Willacy",2009,"Percent",0.476,0.123
"5901","Willacy",2010,"Number",2747,1141
"5902","Willacy",2010,"Percent",0.468,0.124
"5903","Willacy",2011,"Number",2502,1351
"5904","Willacy",2011,"Percent",0.433,0.143
"5905","Williamson",2000,"Number",5371,2169
"5906","Williamson",2000,"Percent",0.065,0.014
"5907","Williamson",2001,"Number",5905,5247
"5908","Williamson",2001,"Percent",0.069,0.033
"5909","Williamson",2002,"Number",7125,8278
"5910","Williamson",2002,"Percent",0.08,0.05
"5911","Williamson",2003,"Number",8237,8277
"5912","Williamson",2003,"Percent",0.09,0.05
"5913","Williamson",2004,"Number",8931,7276
"5914","Williamson",2004,"Percent",0.095,0.044
"5915","Williamson",2005,"Number",7563,7100
"5916","Williamson",2005,"Percent",0.082,0.04
"5917","Williamson",2006,"Number",7927,7889
"5918","Williamson",2006,"Percent",0.082,0.042
"5919","Williamson",2007,"Number",8308,7128
"5920","Williamson",2007,"Percent",0.079,0.037
"5921","Williamson",2008,"Number",8535,9063
"5922","Williamson",2008,"Percent",0.077,0.046
"5923","Williamson",2009,"Number",9954,15364
"5924","Williamson",2009,"Percent",0.087,0.074
"5925","Williamson",2010,"Number",13300,15931
"5926","Williamson",2010,"Percent",0.11,0.074
"5927","Williamson",2011,"Number",12989,15492
"5928","Williamson",2011,"Percent",0.105,0.068
"5929","Wilson",2000,"Number",1508,402
"5930","Wilson",2000,"Percent",0.158,0.026
"5931","Wilson",2001,"Number",1435,505
"5932","Wilson",2001,"Percent",0.15,0.031
"5933","Wilson",2002,"Number",1461,676
"5934","Wilson",2002,"Percent",0.151,0.041
"5935","Wilson",2003,"Number",1633,755
"5936","Wilson",2003,"Percent",0.169,0.045
"5937","Wilson",2004,"Number",1604,844
"5938","Wilson",2004,"Percent",0.165,0.05
"5939","Wilson",2005,"Number",1606,787
"5940","Wilson",2005,"Percent",0.168,0.044
"5941","Wilson",2006,"Number",1516,815
"5942","Wilson",2006,"Percent",0.157,0.044
"5943","Wilson",2007,"Number",1572,755
"5944","Wilson",2007,"Percent",0.158,0.041
"5945","Wilson",2008,"Number",1608,873
"5946","Wilson",2008,"Percent",0.159,0.047
"5947","Wilson",2009,"Number",1763,1247
"5948","Wilson",2009,"Percent",0.168,0.065
"5949","Wilson",2010,"Number",1996,1426
"5950","Wilson",2010,"Percent",0.178,0.074
"5951","Wilson",2011,"Number",2004,1420
"5952","Wilson",2011,"Percent",0.179,0.071
"5953","Winkler",2000,"Number",450,192
"5954","Winkler",2000,"Percent",0.224,0.069
"5955","Winkler",2001,"Number",396,162
"5956","Winkler",2001,"Percent",0.202,0.059
"5957","Winkler",2002,"Number",388,310
"5958","Winkler",2002,"Percent",0.204,0.105
"5959","Winkler",2003,"Number",416,244
"5960","Winkler",2003,"Percent",0.23,0.084
"5961","Winkler",2004,"Number",392,204
"5962","Winkler",2004,"Percent",0.212,0.067
"5963","Winkler",2005,"Number",444,159
"5964","Winkler",2005,"Percent",0.244,0.052
"5965","Winkler",2006,"Number",388,132
"5966","Winkler",2006,"Percent",0.218,0.041
"5967","Winkler",2007,"Number",367,109
"5968","Winkler",2007,"Percent",0.206,0.032
"5969","Winkler",2008,"Number",357,132
"5970","Winkler",2008,"Percent",0.197,0.039
"5971","Winkler",2009,"Number",380,325
"5972","Winkler",2009,"Percent",0.192,0.094
"5973","Winkler",2010,"Number",476,263
"5974","Winkler",2010,"Percent",0.229,0.078
"5975","Winkler",2011,"Number",457,219
"5976","Winkler",2011,"Percent",0.219,0.061
"5977","Wise",2000,"Number",2069,665
"5978","Wise",2000,"Percent",0.145,0.028
"5979","Wise",2001,"Number",2028,858
"5980","Wise",2001,"Percent",0.14,0.034
"5981","Wise",2002,"Number",1971,1228
"5982","Wise",2002,"Percent",0.135,0.045
"5983","Wise",2003,"Number",2184,1333
"5984","Wise",2003,"Percent",0.151,0.047
"5985","Wise",2004,"Number",2146,1369
"5986","Wise",2004,"Percent",0.15,0.051
"5987","Wise",2005,"Number",2224,1220
"5988","Wise",2005,"Percent",0.157,0.044
"5989","Wise",2006,"Number",1997,1248
"5990","Wise",2006,"Percent",0.141,0.044
"5991","Wise",2007,"Number",1989,1174
"5992","Wise",2007,"Percent",0.141,0.041
"5993","Wise",2008,"Number",1938,1213
"5994","Wise",2008,"Percent",0.137,0.044
"5995","Wise",2009,"Number",2243,2477
"5996","Wise",2009,"Percent",0.149,0.087
"5997","Wise",2010,"Number",2693,2306
"5998","Wise",2010,"Percent",0.178,0.082
"5999","Wise",2011,"Number",2560,2064
"6000","Wise",2011,"Percent",0.168,0.072
"6001","Wood",2000,"Number",1950,669
"6002","Wood",2000,"Percent",0.241,0.048
"6003","Wood",2001,"Number",1994,692
"6004","Wood",2001,"Percent",0.245,0.049
"6005","Wood",2002,"Number",1956,806
"6006","Wood",2002,"Percent",0.232,0.056
"6007","Wood",2003,"Number",1988,814
"6008","Wood",2003,"Percent",0.235,0.055
"6009","Wood",2004,"Number",1937,1007
"6010","Wood",2004,"Percent",0.228,0.058
"6011","Wood",2005,"Number",2207,888
"6012","Wood",2005,"Percent",0.264,0.05
"6013","Wood",2006,"Number",2224,928
"6014","Wood",2006,"Percent",0.263,0.051
"6015","Wood",2007,"Number",1786,827
"6016","Wood",2007,"Percent",0.207,0.046
"6017","Wood",2008,"Number",2053,929
"6018","Wood",2008,"Percent",0.237,0.051
"6019","Wood",2009,"Number",2098,1495
"6020","Wood",2009,"Percent",0.239,0.08
"6021","Wood",2010,"Number",2821,1578
"6022","Wood",2010,"Percent",0.339,0.086
"6023","Wood",2011,"Number",2270,1494
"6024","Wood",2011,"Percent",0.275,0.08
"6025","Yoakum",2000,"Number",558,231
"6026","Yoakum",2000,"Percent",0.242,0.068
"6027","Yoakum",2001,"Number",505,143
"6028","Yoakum",2001,"Percent",0.224,0.046
"6029","Yoakum",2002,"Number",441,152
"6030","Yoakum",2002,"Percent",0.2,0.054
"6031","Yoakum",2003,"Number",465,152
"6032","Yoakum",2003,"Percent",0.21,0.05
"6033","Yoakum",2004,"Number",433,179
"6034","Yoakum",2004,"Percent",0.195,0.053
"6035","Yoakum",2005,"Number",505,162
"6036","Yoakum",2005,"Percent",0.231,0.049
"6037","Yoakum",2006,"Number",420,148
"6038","Yoakum",2006,"Percent",0.189,0.043
"6039","Yoakum",2007,"Number",460,129
"6040","Yoakum",2007,"Percent",0.213,0.033
"6041","Yoakum",2008,"Number",392,127
"6042","Yoakum",2008,"Percent",0.179,0.031
"6043","Yoakum",2009,"Number",451,318
"6044","Yoakum",2009,"Percent",0.174,0.077
"6045","Yoakum",2010,"Number",520,253
"6046","Yoakum",2010,"Percent",0.211,0.063
"6047","Yoakum",2011,"Number",463,215
"6048","Yoakum",2011,"Percent",0.183,0.047
"6049","Young",2000,"Number",1037,469
"6050","Young",2000,"Percent",0.237,0.058
"6051","Young",2001,"Number",982,389
"6052","Young",2001,"Percent",0.226,0.049
"6053","Young",2002,"Number",987,455
"6054","Young",2002,"Percent",0.227,0.054
"6055","Young",2003,"Number",1044,429
"6056","Young",2003,"Percent",0.244,0.054
"6057","Young",2004,"Number",1049,470
"6058","Young",2004,"Percent",0.246,0.052
"6059","Young",2005,"Number",1074,395
"6060","Young",2005,"Percent",0.256,0.042
"6061","Young",2006,"Number",1018,383
"6062","Young",2006,"Percent",0.241,0.039
"6063","Young",2007,"Number",1006,323
"6064","Young",2007,"Percent",0.243,0.034
"6065","Young",2008,"Number",911,349
"6066","Young",2008,"Percent",0.222,0.036
"6067","Young",2009,"Number",931,632
"6068","Young",2009,"Percent",0.209,0.065
"6069","Young",2010,"Number",1154,655
"6070","Young",2010,"Percent",0.262,0.067
"6071","Young",2011,"Number",1141,624
"6072","Young",2011,"Percent",0.26,0.065
"6073","Zapata",2000,"Number",1718,400
"6074","Zapata",2000,"Percent",0.418,0.088
"6075","Zapata",2001,"Number",1631,316
"6076","Zapata",2001,"Percent",0.389,0.068
"6077","Zapata",2002,"Number",1567,413
"6078","Zapata",2002,"Percent",0.364,0.084
"6079","Zapata",2003,"Number",1592,442
"6080","Zapata",2003,"Percent",0.373,0.084
"6081","Zapata",2004,"Number",1635,361
"6082","Zapata",2004,"Percent",0.371,0.072
"6083","Zapata",2005,"Number",2115,335
"6084","Zapata",2005,"Percent",0.487,0.066
